label,websocket,wasm,hash_function,webworkers,messageloop_load,postmessage_load,parallel_functions
0,0,0,0,0,0,0,0
0,0,0,0,0,4840534,0,0
0,0,0,0,0,2090135,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2592442,0,0
0,0,0,0,0,1463707,0,0
0,0,0,0,0,2044981,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,8889801,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,3753328,129839,0
0,0,0,0,0,309492,0,0
0,0,0,0,0,1859790,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,265260,0,0
0,0,0,0,0,400656,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,5925125,0,0
0,0,0,0,0,8577488,0,0
0,0,0,0,0,3744680,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3736445,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1471374,0,0
0,0,0,0,0,3431501,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,9440615,0,0
0,1,0,0,0,3841446,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,4237045,829839,1
0,0,0,0,0,4223228,0,0
0,0,0,0,0,200185,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,41964,0,0
0,0,0,0,0,606571,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,2059187,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2011579,0,0
0,0,0,0,0,2252500,0,0
0,0,0,0,0,0,0,0
0,0,0,0,8,11139280,3657928,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,20111253,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,981032,0,0
0,0,0,0,0,2503966,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,869240,0,0
0,0,0,0,0,3140784,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2858403,0,0
0,0,0,0,3,13966350,878298,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,11503280,0,0
0,0,0,0,0,2557383,0,0
0,0,0,0,0,8202270,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,227075,0,0
0,0,0,0,1,1516321,0,0
0,0,0,0,0,642144,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,10823714,0,0
0,0,0,0,0,11668810,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,282475,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2311238,0,0
0,0,0,0,0,0,0,0
0,1,0,0,4,20087255,5466543,1
0,0,0,0,0,597674,0,0
0,0,0,0,0,865094,0,0
0,0,0,0,0,3350810,0,0
0,0,0,0,0,6945124,0,0
0,1,0,0,0,468215,0,0
0,0,0,0,0,8185125,0,0
0,0,0,0,0,4838639,0,0
0,0,0,0,0,4244729,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,17313586,554675,0
0,0,0,0,0,256539,0,0
0,0,0,0,0,2662291,0,0
0,0,0,0,0,0,0,0
0,0,0,0,3,16568866,453566,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,221397,0,0
0,0,0,0,0,6809346,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2795728,0,0
0,0,0,0,0,2122404,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,7291949,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,789103,0,0
0,0,0,0,0,914201,0,0
0,0,0,0,0,2244834,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3860627,0,0
0,1,0,0,0,11032626,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,560617,0,0
0,0,0,0,2,15616879,348765,0
0,1,0,0,0,20915659,0,0
0,0,0,0,0,938695,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,64155,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,13310408,0,0
0,0,0,0,0,1346744,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,5088470,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,2170038,0,0
0,0,0,0,0,592724,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,8462536,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2650301,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,7790,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,7475869,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3080602,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,7005697,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3192089,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1370833,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,6849221,0,0
0,0,0,0,0,2808117,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1985332,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1126444,0,0
0,0,0,0,1,4013547,53324,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,227053,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,15657,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,13102,0,0
0,0,0,0,0,498894,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,658743,0,0
0,0,0,0,0,2349130,0,0
0,0,0,0,1,9378854,76564,0
0,0,0,0,0,0,0,0
0,0,0,0,0,329031,0,0
0,0,0,0,0,4474,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,458505,0,0
0,0,0,0,0,227046,0,0
0,0,0,0,0,77387,0,0
0,0,0,0,0,10382,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,10598282,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,5046395,0,0
0,0,0,0,0,5576445,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,5952,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3123809,0,0
0,0,0,0,0,1218981,0,0
0,0,0,0,0,4967652,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3901826,0,0
0,0,0,0,0,1585123,0,0
0,1,0,0,0,3343158,0,0
0,0,0,0,0,1117062,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1048335,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2096218,0,0
0,0,0,0,0,3455735,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,307171,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,4530113,0,0
0,0,0,0,0,2255765,0,0
0,0,0,0,0,3366940,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,5457181,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3279148,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,4415736,0,0
0,0,0,0,0,14215275,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3089268,0,0
0,0,0,0,0,1405489,0,0
0,0,0,0,0,6521756,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3015621,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,6523724,0,0
0,0,0,0,1,1553898,0,0
0,0,0,0,0,432904,0,0
0,1,0,0,0,7161611,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1466545,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,4592762,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,4971877,0,0
0,0,0,0,0,1537576,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,5887691,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,303453,0,0
0,0,0,0,0,5776118,0,0
0,0,0,0,0,2336381,0,0
0,0,0,0,0,205757,0,0
0,0,0,0,0,5393099,0,0
0,0,0,0,0,309859,0,0
0,1,0,0,0,9930929,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,8673401,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,869108,0,0
0,0,0,0,0,1672629,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,198622,0,0
0,0,0,0,0,1675942,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,5795766,0,0
0,0,0,0,0,254994,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1131224,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,5806158,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,147655,0,0
0,0,0,0,0,1310779,0,0
0,0,0,0,0,2265247,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,16624815,0,0
0,0,0,0,0,894176,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,8458467,0,0
0,0,0,0,0,1740398,0,0
0,0,0,0,0,1878747,0,0
0,0,0,0,0,193014,0,0
0,0,0,0,0,2600480,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1875054,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,685304,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1816481,0,0
0,1,0,0,0,3506919,0,0
0,0,0,0,0,686875,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3826656,0,0
0,0,0,0,0,2870752,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,637479,0,0
0,0,0,0,0,298556,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,251386,0,0
0,0,0,0,0,273403,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1834904,0,0
0,0,0,0,0,12741731,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,4884733,0,0
0,0,0,0,0,712877,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,126356,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,349830,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,7818585,0,0
0,0,0,0,0,4622494,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2048396,0,0
0,0,0,0,0,355782,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,381289,0,0
0,0,0,0,0,2275280,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,5073691,0,0
0,1,0,0,0,1067753,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,7708653,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1560483,0,0
0,0,0,0,0,388425,0,0
0,0,0,0,0,230873,0,0
0,0,0,0,0,1819895,0,0
0,0,0,0,3,12208361,56445,0
0,0,0,0,2,9390664,4453,0
0,0,0,0,0,4866545,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,4814925,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,10270161,0,0
0,1,0,0,0,6467261,0,0
0,0,0,0,0,2711179,0,0
0,0,0,0,0,7250947,0,0
0,0,0,0,0,153551,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,11478769,0,0
0,1,0,0,0,8394808,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,332907,0,0
0,0,0,0,0,1992610,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,4352754,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,234615,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,6697950,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3732,0,0
0,0,0,0,0,1926517,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,3,6022133,1723900,0
0,0,0,0,0,839842,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,4406409,0,0
0,1,0,0,0,26945899,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,444994,0,0
0,0,0,0,0,3576747,0,0
0,0,0,0,0,6985516,0,0
0,0,0,0,0,1049007,0,0
0,0,0,0,1,2334762,0,0
0,1,0,0,0,1452799,0,0
0,0,0,0,0,1114931,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,302004,0,0
0,0,0,0,0,3258,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1305173,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,4792664,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,9298334,0,0
0,0,0,0,0,7600959,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,13510543,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,4909638,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,1698841,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,7485589,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2094651,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,7423813,0,0
0,0,0,0,0,1382644,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,7079088,0,0
0,1,0,0,8,2503170,556764,0
0,0,0,0,0,1684252,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,4674115,0,0
0,0,0,0,0,7099379,0,0
0,0,0,0,0,2794857,0,0
0,0,0,0,0,6768827,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,238545,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,118779,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,3,4715746,322125,0
0,0,0,0,0,0,0,0
0,1,0,0,0,332127,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,5636007,0,0
0,0,0,0,0,4830356,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3327681,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,9758336,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,2359316,0,0
0,0,0,0,0,4375374,0,0
0,0,0,0,0,1552843,0,0
0,0,0,0,0,3872315,0,0
0,0,0,0,0,950762,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,7877,0,0
0,0,0,0,0,4408294,0,0
0,0,0,0,0,1289685,0,0
0,0,0,0,0,172168,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2126785,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,4368080,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3131348,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1463926,0,0
0,0,0,0,0,70214,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3094025,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,5900861,0,0
0,1,0,0,0,1465584,0,0
0,0,0,0,0,5324929,0,0
0,0,0,0,0,836467,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1689488,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,4956369,0,0
0,0,0,0,0,0,0,0
0,0,0,0,3,23895548,56777,0
0,0,0,0,0,0,0,0
0,0,0,0,1,14015575,6654,0
0,0,0,0,0,1981690,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,862478,0,0
0,1,0,0,0,2423957,0,0
0,0,0,0,0,3508589,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,20247440,436554,0
0,0,0,0,0,200660,0,0
0,0,0,0,0,5708499,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1591250,0,0
0,0,0,0,0,2768139,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,18107220,0,0
0,0,0,0,0,311454,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,3,20598180,10852890,0
0,0,0,0,0,1198144,0,0
0,1,0,0,0,6286986,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,4386749,690,0
0,0,0,0,0,1591813,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1576711,0,0
0,0,0,0,0,4228028,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,4532557,0,0
0,0,0,0,0,152255,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,3827261,0,0
0,0,0,0,0,4875071,0,0
0,0,0,0,4,4453494,45464,1
0,0,0,0,0,0,0,0
0,0,0,0,0,9829381,0,0
0,0,0,0,0,3714078,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1562012,0,0
0,0,0,0,0,328129,0,0
0,0,0,0,0,1401390,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,856348,0,0
0,0,0,0,0,1010543,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,8020138,0,0
0,0,0,0,0,2717825,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,13744646,876958,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3181045,0,0
0,0,0,0,0,3597845,0,0
0,0,0,0,0,795846,0,0
0,0,0,0,0,1353926,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1132296,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1865983,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,7393566,0,0
0,0,0,0,0,902826,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,20373007,896858,0
0,0,0,0,0,833498,0,0
0,0,0,0,0,2609165,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,12656499,43222,0
0,0,0,0,0,2926579,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1894787,0,0
0,0,0,0,0,4450093,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,795730,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,2167192,0,0
0,0,0,0,0,1128150,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,12245791,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3748617,0,0
0,0,0,0,0,8467192,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,4994702,0,0
0,0,0,0,0,216399,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2203974,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2862664,0,0
0,0,0,0,0,6960848,0,0
0,1,0,0,0,18401448,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1261221,0,0
0,0,0,0,0,187494,0,0
0,0,0,0,0,1309584,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3247979,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2230796,0,0
0,0,0,0,0,581484,0,0
0,0,0,0,0,136378,0,0
0,0,0,0,0,214020,0,0
0,0,0,0,0,6986661,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,4793738,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2342158,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1194649,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3042383,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,362197,0,0
0,0,0,0,0,9760,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1858689,0,0
0,0,0,0,0,7566017,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,811811,0,0
0,0,0,0,0,4195138,0,0
0,0,0,0,0,2273339,0,0
0,0,0,0,0,5464107,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,304409,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2951073,0,0
0,0,0,0,2,12685476,6554,0
0,0,0,0,0,0,0,0
0,0,0,0,0,6429658,0,0
0,0,0,0,0,9962605,0,0
0,0,0,0,0,871038,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,7633,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,4553346,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3562400,0,0
0,0,0,0,0,262069,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,735595,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3452926,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2831608,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,10737169,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,227875,0,0
0,0,0,0,0,4483308,0,0
0,0,0,0,0,11844631,0,0
0,1,0,0,1,11945855,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2188039,0,0
0,1,0,0,0,13327716,0,0
0,0,0,0,0,6561075,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,1270884,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,759018,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,24109645,0,0
0,1,0,0,0,0,0,0
0,1,0,0,0,23405558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,275541,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,3,10989905,2719340,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,143034,0,0
0,0,0,0,0,718045,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3699055,0,0
0,0,0,0,0,3368144,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,15869088,3680,1
0,0,0,0,0,8655479,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,5389867,0,0
0,0,0,0,1,6709717,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1747679,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3312414,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,713509,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,1597298,0,0
